,origin,destination,treq,tdep,ttrav,tarr,tdrop,dist,pax_id
2114,51975594,278196750,2024-03-28 08:09:52,,0 days 02:24:05,2024-03-28 10:33:57,,8645,2114
3566,261737332,2696918412,2024-03-28 08:09:52,,0 days 02:27:04,2024-03-28 10:36:56,,8824,3566
121,2486206084,2280439080,2024-03-28 08:09:53,,0 days 02:04:58,2024-03-28 10:14:51,,7498,121
264,4177942535,272303090,2024-03-28 08:09:53,,0 days 02:50:02,2024-03-28 10:59:55,,10202,264
3237,880233018,288495887,2024-03-28 08:09:54,,0 days 02:12:23,2024-03-28 10:22:17,,7943,3237
3180,2486206084,1086302907,2024-03-28 08:09:55,,0 days 02:29:57,2024-03-28 10:39:52,,8997,3180
3910,264718166,207476206,2024-03-28 08:09:55,,0 days 02:28:57,2024-03-28 10:38:52,,8937,3910
3987,3830945445,288495800,2024-03-28 08:09:56,,0 days 02:21:54,2024-03-28 10:31:50,,8514,3987
3038,261737332,288145469,2024-03-28 08:09:57,,0 days 02:39:01,2024-03-28 10:48:58,,9541,3038
1819,264718159,2419768569,2024-03-28 08:09:57,,0 days 02:04:44,2024-03-28 10:14:41,,7484,1819
3457,2486206084,296375345,2024-03-28 08:09:57,,0 days 02:13:50,2024-03-28 10:23:47,,8030,3457
767,261737332,10000200641,2024-03-28 08:09:57,,0 days 02:54:53,2024-03-28 11:04:50,,10493,767
3685,10899324852,3039915910,2024-03-28 08:09:58,,0 days 01:46:01,2024-03-28 09:55:59,,6361,3685
904,2397235539,288495991,2024-03-28 08:09:58,,0 days 02:08:18,2024-03-28 10:18:16,,7698,904
2843,264718170,2567567142,2024-03-28 08:09:59,,0 days 04:25:18,2024-03-28 12:35:17,,15918,2843
1399,2486206084,251691505,2024-03-28 08:09:59,,0 days 01:51:00,2024-03-28 10:00:59,,6660,1399
553,2397334313,402599855,2024-03-28 08:09:59,,0 days 02:23:40,2024-03-28 10:33:39,,8620,553
3859,880233018,278196753,2024-03-28 08:09:59,,0 days 02:28:05,2024-03-28 10:38:04,,8885,3859
2926,933717457,1432955876,2024-03-28 08:09:59,,0 days 02:31:01,2024-03-28 10:41:00,,9061,2926
2865,1710281170,207447239,2024-03-28 08:09:59,,0 days 02:06:45,2024-03-28 10:16:44,,7605,2865
140,2486206084,9445396383,2024-03-28 08:10:00,,0 days 02:26:05,2024-03-28 10:36:05,,8765,140
2822,264718166,11011020454,2024-03-28 08:10:01,,0 days 02:07:21,2024-03-28 10:17:22,,7641,2822
2362,2397235539,290029079,2024-03-28 08:10:03,,0 days 02:31:02,2024-03-28 10:41:05,,9062,2362
3966,51975594,258237454,2024-03-28 08:10:04,,0 days 02:24:24,2024-03-28 10:34:28,,8664,3966
1391,933717560,595751029,2024-03-28 08:10:06,,0 days 02:29:56,2024-03-28 10:40:02,,8996,1391
2526,2958861367,932454896,2024-03-28 08:10:07,,0 days 02:14:54,2024-03-28 10:25:01,,8094,2526
361,261737329,272273922,2024-03-28 08:10:07,,0 days 02:38:11,2024-03-28 10:48:18,,9491,361
1832,232716424,321660314,2024-03-28 08:10:09,,0 days 02:30:10,2024-03-28 10:40:19,,9010,1832
105,2958861357,4266704993,2024-03-28 08:10:09,,0 days 02:26:38,2024-03-28 10:36:47,,8798,105
2902,2958861367,278194689,2024-03-28 08:10:11,,0 days 02:22:08,2024-03-28 10:32:19,,8528,2902
2005,261737332,32122180,2024-03-28 08:10:11,,0 days 02:09:42,2024-03-28 10:19:53,,7782,2005
3073,232716009,311337266,2024-03-28 08:10:11,,0 days 02:02:14,2024-03-28 10:12:25,,7334,3073
967,2397334313,243781840,2024-03-28 08:10:12,,0 days 02:28:39,2024-03-28 10:38:51,,8919,967
2992,1710281170,9445396393,2024-03-28 08:10:12,,0 days 02:22:30,2024-03-28 10:32:42,,8550,2992
1383,4995755390,278228785,2024-03-28 08:10:12,,0 days 02:06:31,2024-03-28 10:16:43,,7591,1383
1843,1710281170,2255634833,2024-03-28 08:10:13,,0 days 03:04:46,2024-03-28 11:14:59,,11086,1843
3406,232714779,2065550545,2024-03-28 08:10:14,,0 days 02:36:10,2024-03-28 10:46:24,,9370,3406
3033,4177942535,251767744,2024-03-28 08:10:15,,0 days 02:32:39,2024-03-28 10:42:54,,9159,3033
597,2397334313,6949058400,2024-03-28 08:10:15,,0 days 02:45:17,2024-03-28 10:55:32,,9917,597
3051,2958861357,275424728,2024-03-28 08:10:17,,0 days 02:27:39,2024-03-28 10:37:56,,8859,3051
1021,261737329,278198323,2024-03-28 08:10:17,,0 days 02:18:18,2024-03-28 10:28:35,,8298,1021
2308,2397334313,264729213,2024-03-28 08:10:18,,0 days 02:00:27,2024-03-28 10:10:45,,7227,2308
2986,2397235538,273483027,2024-03-28 08:10:18,,0 days 01:54:51,2024-03-28 10:05:09,,6891,2986
2884,264718166,2986880603,2024-03-28 08:10:18,,0 days 02:12:08,2024-03-28 10:22:26,,7928,2884
71,10013724624,322846710,2024-03-28 08:10:18,,0 days 02:27:04,2024-03-28 10:37:22,,8824,71
3976,232714779,4088653630,2024-03-28 08:10:19,,0 days 02:39:19,2024-03-28 10:49:38,,9559,3976
1006,2397235539,226834098,2024-03-28 08:10:19,,0 days 01:30:02,2024-03-28 09:40:21,,5402,1006
557,264718156,261998481,2024-03-28 08:10:19,,0 days 02:35:28,2024-03-28 10:45:47,,9328,557
878,933710557,277717915,2024-03-28 08:10:20,,0 days 02:37:22,2024-03-28 10:47:42,,9442,878
125,880233018,316800852,2024-03-28 08:10:20,,0 days 02:48:16,2024-03-28 10:58:36,,10096,125
2833,10013724624,1029858690,2024-03-28 08:10:20,,0 days 03:18:30,2024-03-28 11:28:50,,11910,2833
1036,51975594,1432955876,2024-03-28 08:10:20,,0 days 02:20:17,2024-03-28 10:30:37,,8417,1036
2815,261737332,278069315,2024-03-28 08:10:21,,0 days 02:25:43,2024-03-28 10:36:04,,8743,2815
1019,2958861357,34805948,2024-03-28 08:10:21,,0 days 02:33:55,2024-03-28 10:44:16,,9235,1019
2062,264718166,1245993122,2024-03-28 08:10:21,,0 days 02:20:31,2024-03-28 10:30:52,,8431,2062
3511,4995755390,3600401182,2024-03-28 08:10:21,,0 days 02:33:30,2024-03-28 10:43:51,,9210,3511
1552,2958861367,1747228797,2024-03-28 08:10:22,,0 days 02:24:08,2024-03-28 10:34:30,,8648,1552
83,2958861357,261998681,2024-03-28 08:10:22,,0 days 03:22:08,2024-03-28 11:32:30,,12128,83
3012,264718159,288147312,2024-03-28 08:10:22,,0 days 02:48:50,2024-03-28 10:59:12,,10130,3012
761,2476197748,288604081,2024-03-28 08:10:22,,0 days 02:02:26,2024-03-28 10:12:48,,7346,761
379,2486206084,1371310316,2024-03-28 08:10:22,,0 days 02:55:25,2024-03-28 11:05:47,,10525,379
3202,1710281170,243362238,2024-03-28 08:10:22,,0 days 02:19:26,2024-03-28 10:29:48,,8366,3202
3981,2958861367,975252837,2024-03-28 08:10:24,,0 days 02:36:55,2024-03-28 10:47:19,,9415,3981
2989,2397235539,206376599,2024-03-28 08:10:25,,0 days 02:25:17,2024-03-28 10:35:42,,8717,2989
3754,933711285,603356512,2024-03-28 08:10:25,,0 days 03:02:31,2024-03-28 11:12:56,,10951,3754
3069,2486206084,288147312,2024-03-28 08:10:25,,0 days 02:41:36,2024-03-28 10:52:01,,9696,3069
305,933717560,2440115961,2024-03-28 08:10:25,,0 days 02:00:38,2024-03-28 10:11:03,,7238,305
2762,933717560,1222395388,2024-03-28 08:10:26,,0 days 02:39:37,2024-03-28 10:50:03,,9577,2762
3631,4177942535,290005011,2024-03-28 08:10:26,,0 days 02:00:48,2024-03-28 10:11:14,,7248,3631
3876,232716009,2261513256,2024-03-28 08:10:26,,0 days 02:25:14,2024-03-28 10:35:40,,8714,3876
3405,261737332,278196753,2024-03-28 08:10:27,,0 days 02:25:04,2024-03-28 10:35:31,,8704,3405
3021,232714779,11038038566,2024-03-28 08:10:27,,0 days 02:25:45,2024-03-28 10:36:12,,8745,3021
2064,4177942535,245375188,2024-03-28 08:10:27,,0 days 03:25:16,2024-03-28 11:35:43,,12316,2064
3506,274514795,269492247,2024-03-28 08:10:28,,0 days 02:10:06,2024-03-28 10:20:34,,7806,3506
1909,1710281170,4068711108,2024-03-28 08:10:28,,0 days 01:51:49,2024-03-28 10:02:17,,6709,1909
589,2397235538,30372096,2024-03-28 08:10:29,,0 days 01:59:06,2024-03-28 10:09:35,,7146,589
2657,232714779,272798880,2024-03-28 08:10:30,,0 days 01:51:55,2024-03-28 10:02:25,,6715,2657
3992,264718166,288604085,2024-03-28 08:10:30,,0 days 01:54:17,2024-03-28 10:04:47,,6857,3992
1161,51975594,30375871,2024-03-28 08:10:30,,0 days 01:45:38,2024-03-28 09:56:08,,6338,1161
1882,1710281170,3723589970,2024-03-28 08:10:30,,0 days 02:07:57,2024-03-28 10:18:27,,7677,1882
843,933717457,251691557,2024-03-28 08:10:30,,0 days 02:10:56,2024-03-28 10:21:26,,7856,843
1563,261737332,322230278,2024-03-28 08:10:31,,0 days 02:22:44,2024-03-28 10:33:15,,8564,1563
3579,4995755390,266684914,2024-03-28 08:10:34,,0 days 01:35:29,2024-03-28 09:46:03,,5729,3579
659,3830945443,206376805,2024-03-28 08:10:34,,0 days 02:37:29,2024-03-28 10:48:03,,9449,659
980,264718156,273769850,2024-03-28 08:10:35,,0 days 02:05:30,2024-03-28 10:16:05,,7530,980
302,261737332,587632534,2024-03-28 08:10:35,,0 days 02:42:50,2024-03-28 10:53:25,,9770,302
3464,232716009,280888768,2024-03-28 08:10:35,,0 days 02:26:09,2024-03-28 10:36:44,,8769,3464
1793,2958861357,278215724,2024-03-28 08:10:35,,0 days 02:21:38,2024-03-28 10:32:13,,8498,1793
3447,2306398093,243361965,2024-03-28 08:10:36,,0 days 02:30:22,2024-03-28 10:40:58,,9022,3447
985,51975594,2092935744,2024-03-28 08:10:38,,0 days 02:09:21,2024-03-28 10:19:59,,7761,985
2199,261737332,206375460,2024-03-28 08:10:39,,0 days 02:19:05,2024-03-28 10:29:44,,8345,2199
3251,2486206084,2509782477,2024-03-28 08:10:39,,0 days 01:57:25,2024-03-28 10:08:04,,7045,3251
2508,274514795,280888488,2024-03-28 08:10:40,,0 days 02:22:46,2024-03-28 10:33:26,,8566,2508
1291,933710557,322051492,2024-03-28 08:10:40,,0 days 02:57:32,2024-03-28 11:08:12,,10652,1291
2855,10013724624,1747228807,2024-03-28 08:10:41,,0 days 02:36:01,2024-03-28 10:46:42,,9361,2855
401,2397235538,595751029,2024-03-28 08:10:41,,0 days 02:27:54,2024-03-28 10:38:35,,8874,401
3113,1710281170,10136183551,2024-03-28 08:10:41,,0 days 02:09:27,2024-03-28 10:20:08,,7767,3113
2731,2958861354,278069261,2024-03-28 08:10:41,,0 days 02:24:07,2024-03-28 10:34:48,,8647,2731
2147,264718166,207513543,2024-03-28 08:10:41,,0 days 02:11:15,2024-03-28 10:21:56,,7875,2147
3301,3830945445,5377964784,2024-03-28 08:10:41,,0 days 02:33:30,2024-03-28 10:44:11,,9210,3301
3494,232716009,280888805,2024-03-28 08:10:42,,0 days 02:22:34,2024-03-28 10:33:16,,8554,3494
3149,2397235539,236341692,2024-03-28 08:10:42,,0 days 02:12:27,2024-03-28 10:23:09,,7947,3149
2528,4177942535,207469743,2024-03-28 08:10:42,,0 days 02:22:08,2024-03-28 10:32:50,,8528,2528
2240,933710557,243784004,2024-03-28 08:10:44,,0 days 02:54:31,2024-03-28 11:05:15,,10471,2240
2515,2486206084,3885154971,2024-03-28 08:10:44,,0 days 02:20:12,2024-03-28 10:30:56,,8412,2515
1416,933716690,34806052,2024-03-28 08:10:44,,0 days 02:37:47,2024-03-28 10:48:31,,9467,1416
2087,933716690,207476192,2024-03-28 08:10:45,,0 days 02:34:40,2024-03-28 10:45:25,,9280,2087
1900,1710281170,272482353,2024-03-28 08:10:45,,0 days 02:26:29,2024-03-28 10:37:14,,8789,1900
3190,32067567,288145433,2024-03-28 08:10:45,,0 days 02:41:28,2024-03-28 10:52:13,,9688,3190
72,2486206084,9445434619,2024-03-28 08:10:46,,0 days 02:37:15,2024-03-28 10:48:01,,9435,72
802,2486206084,207518606,2024-03-28 08:10:46,,0 days 02:11:02,2024-03-28 10:21:48,,7862,802
3145,1710281170,288495800,2024-03-28 08:10:47,,0 days 02:05:20,2024-03-28 10:16:07,,7520,3145
1105,1710281170,288604034,2024-03-28 08:10:47,,0 days 01:56:21,2024-03-28 10:07:08,,6981,1105
367,2486206084,278192364,2024-03-28 08:10:47,,0 days 02:08:39,2024-03-28 10:19:26,,7719,367
3784,4995755390,278225251,2024-03-28 08:10:48,,0 days 02:10:29,2024-03-28 10:21:17,,7829,3784
1476,2486206084,264464994,2024-03-28 08:10:48,,0 days 02:08:13,2024-03-28 10:19:01,,7693,1476
2489,2397334313,278198319,2024-03-28 08:10:48,,0 days 02:19:15,2024-03-28 10:30:03,,8355,2489
3547,933717457,226018970,2024-03-28 08:10:49,,0 days 02:00:04,2024-03-28 10:10:53,,7204,3547
354,264718166,278189880,2024-03-28 08:10:49,,0 days 01:47:19,2024-03-28 09:58:08,,6439,354
3761,264718159,1747228802,2024-03-28 08:10:49,,0 days 02:27:46,2024-03-28 10:38:35,,8866,3761
2607,51975594,2255634833,2024-03-28 08:10:49,,0 days 03:08:49,2024-03-28 11:19:38,,11329,2607
2251,51975594,595751012,2024-03-28 08:10:49,,0 days 02:12:43,2024-03-28 10:23:32,,7963,2251
3794,933718192,251688755,2024-03-28 08:10:50,,0 days 01:51:39,2024-03-28 10:02:29,,6699,3794
1230,1710281170,290029074,2024-03-28 08:10:50,,0 days 02:30:07,2024-03-28 10:40:57,,9007,1230
1608,3830945445,2812403707,2024-03-28 08:10:50,,0 days 02:20:15,2024-03-28 10:31:05,,8415,1608
2186,297891997,940799035,2024-03-28 08:10:50,,0 days 03:25:16,2024-03-28 11:36:06,,12316,2186
1962,2486206084,3643472785,2024-03-28 08:10:50,,0 days 02:49:32,2024-03-28 11:00:22,,10172,1962
1013,264718166,316801047,2024-03-28 08:10:51,,0 days 02:38:55,2024-03-28 10:49:46,,9535,1013
150,264718166,1080683816,2024-03-28 08:10:52,,0 days 01:54:34,2024-03-28 10:05:26,,6874,150
3850,3830945445,2378475205,2024-03-28 08:10:52,,0 days 03:24:00,2024-03-28 11:34:52,,12240,3850
554,264718170,264729157,2024-03-28 08:10:52,,0 days 02:08:29,2024-03-28 10:19:21,,7709,554
3261,261737332,269325452,2024-03-28 08:10:53,,0 days 01:49:57,2024-03-28 10:00:50,,6597,3261
3793,2397235539,5377964784,2024-03-28 08:10:53,,0 days 02:20:56,2024-03-28 10:31:49,,8456,3793
1338,261737332,5377964786,2024-03-28 08:10:54,,0 days 02:22:22,2024-03-28 10:33:16,,8542,1338
356,2397334313,207515022,2024-03-28 08:10:55,,0 days 02:15:28,2024-03-28 10:26:23,,8128,356
3557,261737332,278213721,2024-03-28 08:10:56,,0 days 02:15:12,2024-03-28 10:26:08,,8112,3557
3797,1710281170,278194694,2024-03-28 08:10:56,,0 days 02:21:20,2024-03-28 10:32:16,,8480,3797
3727,933717560,288147308,2024-03-28 08:10:57,,0 days 02:50:28,2024-03-28 11:01:25,,10228,3727
2847,264718170,321660133,2024-03-28 08:10:58,,0 days 02:33:16,2024-03-28 10:44:14,,9196,2847
2688,51975594,1839568819,2024-03-28 08:10:58,,0 days 02:20:20,2024-03-28 10:31:18,,8420,2688
3565,1710281170,243361965,2024-03-28 08:10:58,,0 days 02:09:32,2024-03-28 10:20:30,,7772,3565
3925,1710281170,278213724,2024-03-28 08:10:58,,0 days 02:07:21,2024-03-28 10:18:19,,7641,3925
3433,2486206084,595751054,2024-03-28 08:10:58,,0 days 02:06:46,2024-03-28 10:17:44,,7606,3433
2353,274514735,278217721,2024-03-28 08:10:59,,0 days 02:23:45,2024-03-28 10:34:44,,8625,2353
3975,933716778,288147308,2024-03-28 08:10:59,,0 days 02:58:48,2024-03-28 11:09:47,,10728,3975
1052,1710281170,257661109,2024-03-28 08:10:59,,0 days 01:38:29,2024-03-28 09:49:28,,5909,1052
2156,232716424,1445350525,2024-03-28 08:10:59,,0 days 03:02:22,2024-03-28 11:13:21,,10942,2156
311,1710281170,3797224719,2024-03-28 08:11:00,,0 days 02:28:02,2024-03-28 10:39:02,,8882,311
2099,10899324851,687074181,2024-03-28 08:11:00,,0 days 03:12:33,2024-03-28 11:23:33,,11553,2099
1120,2958861354,9484792806,2024-03-28 08:11:00,,0 days 02:07:07,2024-03-28 10:18:07,,7627,1120
1775,261737332,5377964784,2024-03-28 08:11:01,,0 days 02:22:32,2024-03-28 10:33:33,,8552,1775
3634,2486206084,2958986041,2024-03-28 08:11:01,,0 days 02:23:04,2024-03-28 10:34:05,,8584,3634
3200,232716009,251767765,2024-03-28 08:11:01,,0 days 02:26:15,2024-03-28 10:37:16,,8775,3200
3481,2397235539,316801097,2024-03-28 08:11:01,,0 days 03:10:53,2024-03-28 11:21:54,,11453,3481
2154,1483996919,1747228797,2024-03-28 08:11:03,,0 days 02:08:15,2024-03-28 10:19:18,,7695,2154
3173,4177942535,321780723,2024-03-28 08:11:04,,0 days 02:35:15,2024-03-28 10:46:19,,9315,3173
94,2958861354,273761354,2024-03-28 08:11:05,,0 days 01:56:15,2024-03-28 10:07:20,,6975,94
2028,232716424,1747228804,2024-03-28 08:11:05,,0 days 02:34:31,2024-03-28 10:45:36,,9271,2028
1234,1710281170,278192363,2024-03-28 08:11:05,,0 days 01:58:55,2024-03-28 10:10:00,,7135,1234
374,51975594,258237443,2024-03-28 08:11:05,,0 days 02:01:59,2024-03-28 10:13:04,,7319,374
2828,232716424,2092935744,2024-03-28 08:11:06,,0 days 02:23:46,2024-03-28 10:34:52,,8626,2828
3954,933716693,1192966059,2024-03-28 08:11:06,,0 days 02:43:02,2024-03-28 10:54:08,,9782,3954
4001,261737332,1193019771,2024-03-28 08:11:07,,0 days 02:27:32,2024-03-28 10:38:39,,8852,4001
3514,933716690,251693129,2024-03-28 08:11:07,,0 days 02:04:05,2024-03-28 10:15:12,,7445,3514
2416,933716690,272790573,2024-03-28 08:11:08,,0 days 01:56:09,2024-03-28 10:07:17,,6969,2416
2506,1710281170,1668715845,2024-03-28 08:11:08,,0 days 02:27:00,2024-03-28 10:38:08,,8820,2506
1121,261737332,1454229532,2024-03-28 08:11:09,,0 days 02:50:08,2024-03-28 11:01:17,,10208,1121
2022,933717457,4548537592,2024-03-28 08:11:10,,0 days 02:45:49,2024-03-28 10:56:59,,9949,2022
507,933716693,2696983753,2024-03-28 08:11:11,,0 days 03:07:53,2024-03-28 11:19:04,,11273,507
2210,2476197748,9445396391,2024-03-28 08:11:11,,0 days 02:25:37,2024-03-28 10:36:48,,8737,2210
3745,933718192,243362263,2024-03-28 08:11:11,,0 days 02:32:50,2024-03-28 10:44:01,,9170,3745
2410,10013724624,8776549238,2024-03-28 08:11:11,,0 days 03:09:25,2024-03-28 11:20:36,,11365,2410
328,933717560,2950394422,2024-03-28 08:11:12,,0 days 02:51:30,2024-03-28 11:02:42,,10290,328
2713,10899324852,245421384,2024-03-28 08:11:12,,0 days 02:38:09,2024-03-28 10:49:21,,9489,2713
628,261737332,206373658,2024-03-28 08:11:12,,0 days 02:19:59,2024-03-28 10:31:11,,8399,628
3938,51975594,278217721,2024-03-28 08:11:12,,0 days 02:16:39,2024-03-28 10:27:51,,8199,3938
2875,2486206084,310654701,2024-03-28 08:11:12,,0 days 01:47:54,2024-03-28 09:59:06,,6474,2875
1910,261737332,355571727,2024-03-28 08:11:13,,0 days 02:43:59,2024-03-28 10:55:12,,9839,1910
1306,32067567,280888775,2024-03-28 08:11:13,,0 days 02:17:11,2024-03-28 10:28:24,,8231,1306
1057,261737332,258237443,2024-03-28 08:11:14,,0 days 02:03:32,2024-03-28 10:14:46,,7412,1057
1919,2397235539,288495991,2024-03-28 08:11:14,,0 days 02:08:18,2024-03-28 10:19:32,,7698,1919
3887,1710281170,261998481,2024-03-28 08:11:15,,0 days 02:18:46,2024-03-28 10:30:01,,8326,3887
3840,2397334313,283705728,2024-03-28 08:11:15,,0 days 02:40:47,2024-03-28 10:52:02,,9647,3840
1929,2397235539,275882066,2024-03-28 08:11:15,,0 days 03:10:52,2024-03-28 11:22:07,,11452,1929
2357,274514735,933828587,2024-03-28 08:11:16,,0 days 02:25:11,2024-03-28 10:36:27,,8711,2357
1402,4177942535,206376599,2024-03-28 08:11:17,,0 days 02:46:11,2024-03-28 10:57:28,,9971,1402
1314,274514735,251689485,2024-03-28 08:11:18,,0 days 01:56:53,2024-03-28 10:08:11,,7013,1314
3250,4995755390,243361965,2024-03-28 08:11:19,,0 days 02:21:14,2024-03-28 10:32:33,,8474,3250
536,933716693,6643622531,2024-03-28 08:11:19,,0 days 01:58:34,2024-03-28 10:09:53,,7114,536
2453,4995755390,3278432204,2024-03-28 08:11:20,,0 days 01:57:44,2024-03-28 10:09:04,,7064,2453
3688,2397334313,278209556,2024-03-28 08:11:20,,0 days 02:41:12,2024-03-28 10:52:32,,9672,3688
2632,933717457,9484792806,2024-03-28 08:11:20,,0 days 02:11:46,2024-03-28 10:23:06,,7906,2632
592,232712034,11038038566,2024-03-28 08:11:20,,0 days 02:19:33,2024-03-28 10:30:53,,8373,592
331,264718159,6153083426,2024-03-28 08:11:21,,0 days 02:36:31,2024-03-28 10:47:52,,9391,331
1516,274514735,2509405144,2024-03-28 08:11:22,,0 days 02:37:54,2024-03-28 10:49:16,,9474,1516
708,261737332,2958986040,2024-03-28 08:11:22,,0 days 02:26:38,2024-03-28 10:38:00,,8798,708
3396,3830945445,10702746612,2024-03-28 08:11:22,,0 days 02:30:31,2024-03-28 10:41:53,,9031,3396
127,51975594,1747228787,2024-03-28 08:11:22,,0 days 02:20:52,2024-03-28 10:32:14,,8452,127
1063,2397235538,278186358,2024-03-28 08:11:23,,0 days 01:58:46,2024-03-28 10:10:09,,7126,1063
1632,2476197748,11038038566,2024-03-28 08:11:24,,0 days 02:22:17,2024-03-28 10:33:41,,8537,1632
2248,2397334313,1411551393,2024-03-28 08:11:24,,0 days 02:52:52,2024-03-28 11:04:16,,10372,2248
893,2958861370,278192367,2024-03-28 08:11:24,,0 days 02:07:59,2024-03-28 10:19:23,,7679,893
3892,933711285,206373016,2024-03-28 08:11:24,,0 days 02:29:55,2024-03-28 10:41:19,,8995,3892
3010,2958861357,341958075,2024-03-28 08:11:25,,0 days 02:32:07,2024-03-28 10:43:32,,9127,3010
2827,933717560,4520485703,2024-03-28 08:11:25,,0 days 02:40:55,2024-03-28 10:52:20,,9655,2827
2215,274514735,986199180,2024-03-28 08:11:25,,0 days 03:11:01,2024-03-28 11:22:26,,11461,2215
3399,2958861354,288038799,2024-03-28 08:11:26,,0 days 03:24:56,2024-03-28 11:36:22,,12296,3399
2785,2397334313,2361454878,2024-03-28 08:11:26,,0 days 03:06:38,2024-03-28 11:18:04,,11198,2785
1692,2397334313,243362262,2024-03-28 08:11:26,,0 days 02:27:56,2024-03-28 10:39:22,,8876,1692
2169,264718159,587632534,2024-03-28 08:11:27,,0 days 02:48:09,2024-03-28 10:59:36,,10089,2169
2491,51975594,3499800310,2024-03-28 08:11:27,,0 days 01:21:05,2024-03-28 09:32:32,,4865,2491
2257,51975594,34806052,2024-03-28 08:11:27,,0 days 02:26:14,2024-03-28 10:37:41,,8774,2257
2904,261737332,316801008,2024-03-28 08:11:30,,0 days 02:36:13,2024-03-28 10:47:43,,9373,2904
2217,274514735,278213721,2024-03-28 08:11:30,,0 days 02:20:46,2024-03-28 10:32:16,,8446,2217
2745,261737329,280888742,2024-03-28 08:11:30,,0 days 02:17:48,2024-03-28 10:29:18,,8268,2745
1018,232716424,278217724,2024-03-28 08:11:31,,0 days 02:25:04,2024-03-28 10:36:35,,8704,1018
652,2486206084,287628797,2024-03-28 08:11:31,,0 days 01:13:15,2024-03-28 09:24:46,,4395,652
3290,232716424,243362262,2024-03-28 08:11:32,,0 days 02:33:29,2024-03-28 10:45:01,,9209,3290
3698,51974802,535284281,2024-03-28 08:11:33,,0 days 02:17:57,2024-03-28 10:29:30,,8277,3698
3589,274514735,3089377794,2024-03-28 08:11:33,,0 days 02:22:16,2024-03-28 10:33:49,,8536,3589
1579,2397235538,341958064,2024-03-28 08:11:33,,0 days 02:26:46,2024-03-28 10:38:19,,8806,1579
941,51975594,288615479,2024-03-28 08:11:33,,0 days 02:40:56,2024-03-28 10:52:29,,9656,941
3280,232716009,2481954058,2024-03-28 08:11:34,,0 days 01:06:05,2024-03-28 09:17:39,,3965,3280
2477,933717560,7999711233,2024-03-28 08:11:36,,0 days 01:57:54,2024-03-28 10:09:30,,7074,2477
3029,2397235539,798566720,2024-03-28 08:11:37,,0 days 02:24:07,2024-03-28 10:35:44,,8647,3029
2729,261737332,1080043252,2024-03-28 08:11:37,,0 days 01:20:58,2024-03-28 09:32:35,,4858,2729
908,51975594,278217722,2024-03-28 08:11:38,,0 days 02:10:37,2024-03-28 10:22:15,,7837,908
3804,264718159,251691164,2024-03-28 08:11:38,,0 days 01:54:44,2024-03-28 10:06:22,,6884,3804
596,51975594,206376599,2024-03-28 08:11:38,,0 days 02:25:19,2024-03-28 10:36:57,,8719,596
1446,264718170,2696918418,2024-03-28 08:11:39,,0 days 02:08:33,2024-03-28 10:20:12,,7713,1446
3610,51975594,880670971,2024-03-28 08:11:39,,0 days 02:24:34,2024-03-28 10:36:13,,8674,3610
2010,232716009,402599851,2024-03-28 08:11:40,,0 days 02:28:37,2024-03-28 10:40:17,,8917,2010
2386,232716424,2958986041,2024-03-28 08:11:40,,0 days 02:37:52,2024-03-28 10:49:32,,9472,2386
2278,10013724624,278228779,2024-03-28 08:11:40,,0 days 02:15:09,2024-03-28 10:26:49,,8109,2278
3712,2486206084,277241016,2024-03-28 08:11:41,,0 days 02:01:26,2024-03-28 10:13:07,,7286,3712
3075,51975594,2056598005,2024-03-28 08:11:41,,0 days 02:25:47,2024-03-28 10:37:28,,8747,3075
655,2476197748,356933055,2024-03-28 08:11:42,,0 days 01:03:49,2024-03-28 09:15:31,,3829,655
1038,264718159,325632880,2024-03-28 08:11:42,,0 days 02:36:40,2024-03-28 10:48:22,,9400,1038
2461,2486206084,243783948,2024-03-28 08:11:42,,0 days 02:30:55,2024-03-28 10:42:37,,9055,2461
1220,1710281170,275431785,2024-03-28 08:11:43,,0 days 02:34:43,2024-03-28 10:46:26,,9283,1220
687,933710557,4266704993,2024-03-28 08:11:43,,0 days 02:42:09,2024-03-28 10:53:52,,9729,687
1560,2397334313,278194690,2024-03-28 08:11:44,,0 days 02:34:28,2024-03-28 10:46:12,,9268,1560
1265,933716690,278069358,2024-03-28 08:11:45,,0 days 02:39:04,2024-03-28 10:50:49,,9544,1265
1661,2397235538,2958986041,2024-03-28 08:11:45,,0 days 02:25:34,2024-03-28 10:37:19,,8734,1661
1332,261737332,278217720,2024-03-28 08:11:46,,0 days 02:12:30,2024-03-28 10:24:16,,7950,1332
2889,1710281170,355578967,2024-03-28 08:11:46,,0 days 03:15:44,2024-03-28 11:27:30,,11744,2889
824,297891999,288604063,2024-03-28 08:11:47,,0 days 02:18:37,2024-03-28 10:30:24,,8317,824
1311,232716009,1251896197,2024-03-28 08:11:47,,0 days 02:21:48,2024-03-28 10:33:35,,8508,1311
3282,933716690,243784020,2024-03-28 08:11:48,,0 days 02:47:38,2024-03-28 10:59:26,,10058,3282
1758,3830945445,595751054,2024-03-28 08:11:48,,0 days 02:19:39,2024-03-28 10:31:27,,8379,1758
1403,880233018,560400720,2024-03-28 08:11:48,,0 days 02:37:04,2024-03-28 10:48:52,,9424,1403
2801,2397334313,278198330,2024-03-28 08:11:49,,0 days 02:21:55,2024-03-28 10:33:44,,8515,2801
